,0,1
552,E8-D4-E0,"Beijing BenyWave Technology Co., Ltd."
553,68-1D-64,"Sunwave Communications Co., Ltd"
554,F4-CD-90,Vispiron Rotec GmbH
555,E4-38-F2,Advantage Controls
556,C8-F3-86,"Shenzhen Xiaoniao Technology Co.,Ltd"
557,E8-CE-06,"SkyHawke Technologies, LLC."
558,B0-80-8C,Laser Light Engines
559,C4-19-EC,Qualisys AB
560,98-10-94,"Shenzhen Vsun communication technology Co.,ltd"
561,08-27-19,APS systems/electronic AG
562,D4-AC-4E,"BODi rS, LLC"
563,B0-38-50,"Nanjing CAS-ZDC IOT SYSTEM CO.,LTD"
564,C0-DA-74,"Hangzhou Sunyard Technology Co., Ltd."
565,34-A8-43,KYOCERA Display Corporation
566,6C-57-79,"Aclima, Inc."
567,40-BD-9E,"Physio-Control, Inc"
568,58-1C-BD,Affinegy
569,F8-2B-C8,"Jiangsu Switter Co., Ltd"
570,60-C3-97,2Wire Inc
571,30-65-EC,Wistron (ChongQing)
572,5C-A3-EB,Lokel s.r.o.
573,04-DF-69,Car Connectivity Consortium
574,28-DB-81,"Shanghai Guao Electronic Technology Co., Ltd"
575,9C-B7-93,Creatcomm Technology Inc.
576,A0-B1-00,"ShenZhen Cando Electronics Co.,Ltd"
577,40-56-0C,In Home Displays Ltd
578,94-36-E0,"Sichuan Bihong Broadcast &amp; Television New Technologies Co.,Ltd"
579,D4-D5-0D,"Southwest Microwave, Inc"
580,B8-CD-93,"Penetek, Inc"
581,D8-FE-E3,D-Link International
582,F8-51-6D,Denwa Technology Corp.
583,10-78-CE,"Hanvit SI, Inc."
584,D8-DA-52,APATOR S.A.
585,10-7A-86,U&U ENGINEERING INC.
586,98-0D-2E,HTC Corporation
587,84-2F-75,Innokas Group
588,D4-BF-7F,UPVEL
589,50-61-D6,Indu-Sol GmbH
590,68-EC-62,YODO Technology Corp. Ltd.
591,F0-7F-0C,Leopold Kostal GmbH &Co. KG
592,5C-22-C4,"DAE EUN ELETRONICS CO., LTD"
593,08-48-2C,"Raycore Taiwan Co., LTD."
594,F4-B3-81,WindowMaster A/S
595,74-F1-02,"Beijing HCHCOM Technology Co., Ltd"
596,08-0E-A8,Velex s.r.l.
597,00-86-A0,Private
598,60-FE-1E,China Palms Telecom.Ltd
599,84-1E-26,"KERNEL-I Co.,LTD"
600,34-9D-90,Heinzmann GmbH & CO. KG
601,D4-01-6D,"TP-LINK TECHNOLOGIES CO.,LTD."
602,FC-11-86,Logic3 plc
603,50-CD-32,"NanJing Chaoran Science & Technology Co.,Ltd."
604,68-3E-EC,ERECA
605,44-61-9C,FONsystem co. ltd.
606,BC-BA-E1,AREC Inc.
607,18-FA-6F,ISC applied systems corp
608,9C-97-26,Technicolor
609,88-09-05,MTMCommunications
610,C4-26-28,Airo Wireless
611,74-5F-00,Samsung Semiconductor Inc.
612,54-1F-D5,Advantage Electronics
613,90-FF-79,Metro Ethernet Forum
614,E0-81-77,"GreenBytes, Inc."
615,48-F2-30,"Ubizcore Co.,LTD"
616,B0-C9-5B,"Beijing Symtech CO.,LTD"
617,DC-A9-89,MACANDC
618,C0-5E-6F,V. Stonkaus firma Kodinis Raktas
619,6C-D1-46,Smartek d.o.o.
620,E0-C2-B7,Masimo Corporation
621,F8-2E-DB,RTW GmbH & Co. KG
622,60-A4-4C,ASUSTek COMPUTER INC.
623,04-5F-A7,"Shenzhen Yichen Technology Development Co.,LTD"
624,98-3F-9F,China SSJ (Suzhou) Network Technology Inc.
625,F0-23-29,"SHOWA DENKI CO.,LTD."
626,64-99-A0,AG Elektronik AB
627,A8-01-80,IMAGO Technologies GmbH
628,04-4C-EF,"Fujian Sanao Technology Co.,Ltd"
629,DC-1D-D4,Microstep-MIS spol. s r.o.
630,14-94-48,BLU CASTLE S.A.
631,40-51-6C,Grandex International Corporation
632,D0-D4-71,"MVTECH co., Ltd"
633,34-AD-E4,"Shanghai Chint Power Systems Co., Ltd."
634,18-53-E0,Hanyang Digitech Co.Ltd
635,C4-E0-32,IEEE 1904.1 Working Group
636,AC-DB-DA,"Shenzhen Geniatech Inc, Ltd"
637,A4-2C-08,Masterwork Automodules
638,60-B1-85,ATH system
639,50-4F-94,Loxone Electronics GmbH
640,8C-07-8C,FLOW DATA INC
641,88-87-DD,DarbeeVision Inc.
642,80-7B-1E,Corsair Components
643,A0-E2-5A,"Amicus SK, s.r.o."
644,F8-7B-62,"FASTWEL INTERNATIONAL CO., LTD. Taiwan Branch"
645,B4-98-42,zte corporation
646,9C-9C-1D,Starkey Labs Inc.
647,AC-17-02,Fibar Group sp. z o.o.
648,78-98-FD,Q9 Networks Inc.
649,3C-57-D5,FiveCo
650,4C-22-58,"cozybit, Inc."
651,10-EA-59,Cisco SPVTG
652,34-FA-40,"Guangzhou Robustel Technologies Co., Limited"
653,18-17-25,"Cameo Communications, Inc."
654,E8-2E-24,Out of the Fog Research LLC
655,1C-52-D6,FLAT DISPLAY TECHNOLOGY CORPORATION
656,40-27-0B,"Mobileeco Co., Ltd"
657,AC-E9-7F,IoT Tech Limited
658,30-15-18,Ubiquitous Communication Co. ltd.
659,10-12-48,"ITG, Inc."
660,10-6F-EF,Ad-Sol Nissin Corp
661,A0-36-F0,Comprehensive Power
662,18-0C-AC,CANON INC.
663,00-DB-1E,Albedo Telecom SL
664,74-94-3D,AgJunction
665,08-0C-0B,SysMik GmbH Dresden
666,C8-FB-26,Cisco SPVTG
667,7C-C8-AB,"Acro Associates, Inc."
668,C4-DA-26,NOBLEX SA
669,1C-C3-16,"MileSight Technology Co., Ltd."
670,C4-E7-BE,"SCSpro Co.,Ltd"
671,10-5F-49,Cisco SPVTG
672,44-95-FA,Qingdao Santong Digital Technology Co.Ltd
673,60-F2-EF,"VisionVera International Co., Ltd."
674,B0-12-66,Futaba-Kikaku
675,90-9D-E0,Newland Design + Assoc. Inc.
676,64-D8-14,"Cisco Systems, Inc"
677,6C-E4-CE,Villiger Security Solutions AG
678,30-F3-3A,+plugg srl
679,58-CF-4B,Lufkin Industries
680,C4-39-3A,SMC Networks Inc
681,D4-5C-70,Wi-Fi Alliance
682,08-EB-ED,"World Elite Technology Co.,LTD"
683,60-BC-4C,EWM Hightec Welding GmbH
684,F4-1E-26,Simon-Kaloi Engineering
685,C4-45-67,SAMBON PRECISON and ELECTRONICS
686,D0-73-8E,"DONG OH PRECISION CO., LTD. "
687,E8-71-8D,Elsys Equipamentos Eletronicos Ltda
688,3C-83-B5,Advance Vision Electronics Co. Ltd.
689,80-82-87,ATCOM Technology Co.Ltd.
690,28-A1-92,GERP Solution
691,A0-8C-15,Gerhard D. Wempe KG
692,8C-E0-81,zte corporation
693,48-52-61,SOREEL
694,10-FB-F0,KangSheng LTD.
695,3C-57-BD,Kessler Crane Inc.
696,60-0F-77,"SilverPlus, Inc"
697,68-51-B7,"PowerCloud Systems, Inc."
698,A4-4E-2D,"Adaptive Wireless Solutions, LLC"
699,3C-C1-2C,AES Corporation
700,0C-CD-FB,EDIC Systems Inc.
701,2C-E2-A8,DeviceDesign
702,B4-9D-B4,Axion Technologies Inc.
703,D8-18-2B,Conti Temic Microelectronic GmbH
704,30-44-49,PLATH GmbH
705,94-FD-2E,"Shanghai Uniscope Technologies Co.,Ltd"
706,64-A3-41,"Wonderlan (Beijing) Technology Co., Ltd."
707,8C-AE-4C,Plugable Technologies
708,D8-D5-B9,"Rainforest Automation, Inc."
709,C0-A0-E2,Eden Innovations
710,E8-AB-FA,Shenzhen Reecam Tech.Ltd.
711,58-87-4C,LITE-ON CLEAN ENERGY TECHNOLOGY CORP.
712,E8-5B-F0,Imaging Diagnostics
713,20-DC-93,"Cheetah Hi-Tech, Inc."
714,0C-D9-C1,Visteon Corporation
715,68-AB-8A,RF IDeas
716,70-E2-4C,SAE IT-systems GmbH & Co. KG
717,88-61-5A,Siano Mobile Silicon Ltd.
718,30-21-5B,"Shenzhen Ostar Display Electronic Co.,Ltd"
719,DC-02-8E,zte corporation
720,DC-B0-58,Bürkert Werke GmbH
721,C8-E1-A7,Vertu Corporation Limited
722,88-D7-BC,DEP Company
723,F4-94-66,"CountMax,  ltd"
724,4C-AB-33,KST technology
725,5C-E0-F6,NIC.br- Nucleo de Informacao e Coordenacao do Ponto BR
726,00-E6-66,ARIMA Communications Corp.
727,58-87-E2,"Shenzhen Coship Electronics Co., Ltd."
728,B4-DF-FA,Litemax Electronics Inc.
729,48-F8-B3,"Cisco-Linksys, LLC"
730,68-1C-A2,Rosewill Inc.
731,7C-09-2B,Bekey A/S
732,D8-08-F5,Arcadia Networks Co. Ltd. 
733,84-DF-0C,NET2GRID BV
734,3C-B8-7A,Private
735,E4-25-E9,Color-Chip
736,F4-48-48,Amscreen Group Ltd
737,44-13-19,WKK TECHNOLOGY LTD.
738,08-8F-2C,Hills Sound Vision & Lighting
739,3C-9F-81,"Shenzhen CATIC Bit Communications Technology Co.,Ltd"
740,18-33-9D,"Cisco Systems, Inc"
741,64-22-16,"Shandong Taixin Electronic co.,Ltd"
742,D4-3D-7E,"Micro-Star Int'l Co, Ltd"
743,64-51-7E,"LONG BEN (DONGGUAN) ELECTRONIC TECHNOLOGY CO.,LTD."
744,0C-57-EB,Mueller Systems
745,48-28-2F,zte corporation
746,74-53-27,"COMMSEN CO., LIMITED"
747,E4-71-85,Securifi Ltd
748,88-10-36,Panodic(ShenZhen) Electronics Limted
749,18-F8-7A,i3 International Inc.
750,14-2D-F5,Amphitech
751,90-F7-2F,"Phillips Machine & Welding Co., Inc. "
752,B4-55-70,Borea
753,5C-50-15,"Cisco Systems, Inc"
754,0C-D2-B5,Binatone Telecommunication Pvt. Ltd
755,48-46-F1,Uros Oy
756,1C-D4-0C,Kriwan Industrie-Elektronik GmbH
757,74-7B-7A,ETH Inc.
758,1C-7C-45,"Vitek Industrial Video Products, Inc."
759,C8-AE-9C,Shanghai TYD Elecronic Technology Co. Ltd
760,A4-4C-11,"Cisco Systems, Inc"
761,78-25-44,Omnima Limited
762,D4-DF-57,Alpinion Medical Systems
763,50-48-EB,BEIJING HAIHEJINSHENG NETWORK TECHNOLOGY CO. LTD.
764,40-AC-8D,"Data Management, Inc."
765,54-46-6B,"Shenzhen CZTIC Electronic Technology Co., Ltd  "
766,1C-34-77,Innovation Wireless
767,44-23-AA,"Farmage Co., Ltd."
768,A0-EF-84,"Seine Image Int'l Co., Ltd"
769,AC-7A-42,iConnectivity
770,58-69-F9,Fusion Transactive Ltd.
771,B0-C8-3F,"Jiangsu Cynray IOT Co., Ltd."
772,CC-14-A6,"Yichun MyEnergy Domain, Inc"
773,98-D6-86,"Chyi Lee industry Co., ltd."
774,20-44-3A,Schneider Electric Asia Pacific Ltd
775,28-C9-14,Taimag Corporation
776,4C-78-97,Arrowhead Alarm Products Ltd
777,AC-0A-61,Labor S.r.L.
778,B4-82-C5,"Relay2, Inc."
779,60-D1-AA,Vishal Telecommunications Pvt Ltd
780,CC-C1-04,Applied Technical Systems
781,70-9B-A5,"Shenzhen Y&D Electronics Co.,LTD."
782,EC-42-F0,"ADL Embedded Solutions, Inc."
783,10-BD-18,"Cisco Systems, Inc"
784,B0-43-5D,"NuLEDs, Inc."
785,A8-2B-D6,"Shina System Co., Ltd"
786,8C-C7-AA,Radinet Communications Inc.
787,20-01-4F,Linea Research Ltd
788,80-D1-8B,"Hangzhou I'converge Technology Co.,Ltd"
789,B4-A4-B5,"Zen Eye Co.,Ltd"
790,48-91-53,Weinmann Geräte für Medizin GmbH + Co. KG
791,54-9D-85,EnerAccess inc
792,5C-EE-79,Global Digitech Co LTD
793,9C-E1-0E,NCTech Ltd
794,28-F6-06,Syes srl
795,A0-C3-DE,Triton Electronic Systems Ltd.
796,AC-3F-A4,"TAIYO YUDEN CO.,LTD"
797,0C-13-0B,Uniqoteq Ltd.
798,80-86-98,Netronics Technologies Inc.
799,2C-00-F7,XOS
800,80-93-93,Xapt GmbH
801,00-DE-FB,"Cisco Systems, Inc"
802,90-AC-3F,BrightSign LLC
803,7C-AC-B2,Bosch Software Innovations GmbH
804,00-43-FF,KETRON S.R.L.
805,74-57-98,TRUMPF Laser GmbH + Co. KG
806,38-E0-8E,Mitsubishi Electric Corporation
807,E4-FA-1D,PAD Peripheral Advanced Design Inc.
808,4C-9E-80,"KYOKKO ELECTRIC Co., Ltd."
809,A8-26-D9,HTC Corporation
810,F0-3A-55,Omega Elektronik AS
811,24-B8-8C,"Crenus Co.,Ltd."
812,98-BC-57,SVA TECHNOLOGIES CO.LTD
813,98-FE-03,Ericsson - North America
814,F0-EE-BB,VIPAR GmbH
815,54-D0-ED,AXIM Communications
816,A4-90-05,"CHINA GREATWALL COMPUTER SHENZHEN CO.,LTD"
817,30-55-ED,Trex Network LLC
818,D4-A0-2A,"Cisco Systems, Inc"
819,04-63-E0,Nome Oy
820,BC-A4-E1,Nabto
821,90-0A-3A,PSG Plastic Service GmbH
822,FC-5B-26,MikroBits
823,5C-C2-13,Fr. Sauter AG
824,58-1D-91,"Advanced Mobile Telecom co.,ltd."
825,9C-B0-08,Ubiquitous Computing Technology Corporation
826,00-37-6D,"Murata Manufacturing Co., Ltd."
827,E0-EF-25,"Lintes Technology Co., Ltd."
828,64-5E-BE,Yahoo! JAPAN
829,CC-C5-0A,"SHENZHEN DAJIAHAO TECHNOLOGY CO.,LTD"
830,D0-1A-A7,UniPrint
831,B0-8E-1A,"URadio Systems Co., Ltd"
832,E0-5D-A6,Detlef Fink Elektronik & Softwareentwicklung
833,0C-75-23,"BEIJING GEHUA CATV NETWORK CO.,LTD"
834,BC-2C-55,"Bear Flag Design, Inc."
835,04-F4-BC,Xena Networks
836,60-8C-2B,Hanson Technology
837,EC-11-20,FloDesign Wind Turbine Corporation
838,C4-95-A2,"SHENZHEN WEIJIU INDUSTRY AND TRADE DEVELOPMENT CO., LTD"
839,0C-9E-91,Sankosha Corporation
840,F4-87-71,Infoblox
841,04-F0-21,Compex Systems Pte Ltd
842,88-23-FE,TTTech Computertechnik AG
843,98-AA-D7,BLUE WAVE NETWORKING CO LTD
844,20-10-7A,"Gemtek Technology Co., Ltd."
845,50-22-67,PixeLINK
846,90-92-B4,Diehl BGT Defence GmbH & Co. KG
847,80-60-07,RIM
848,38-A8-51,"Moog, Ing"
849,90-18-5E,Apex Tool Group GmbH & Co OHG
850,64-9E-F3,"Cisco Systems, Inc"
851,34-D0-9B,MobilMAX Technology Inc.
852,08-75-72,Obelux Oy
853,9C-1F-DD,Accupix Inc.
854,50-64-41,Greenlee
855,80-94-6C,TOKYO RADAR CORPORATION
856,00-FA-3B,CLOOS ELECTRONIC GMBH
857,28-CD-1C,Espotel Oy
858,D8-24-BD,"Cisco Systems, Inc"
859,D8-78-E5,KUHN SA
860,C4-93-00,8Devices
861,4C-39-10,"Newtek Electronics co., Ltd."
862,58-08-FA,Fiber Optic & telecommunication INC.
863,7C-94-B2,Philips Healthcare PCCI
864,20-05-05,RADMAX COMMUNICATION PRIVATE LIMITED
865,58-48-C0,COFLEC
866,C8-F7-04,Building Block Video
867,C8-AF-40,marco Systemanalyse und Entwicklung GmbH
868,AC-31-9D,"Shenzhen TG-NET Botone Technology Co.,Ltd."
869,08-D0-9F,"Cisco Systems, Inc"
870,B8-14-13,Keen High Holding(HK) Ltd.
871,20-37-BC,Kuipers Electronic Engineering BV
872,A8-87-ED,ARC Wireless LLC
873,98-35-71,Sub10 Systems Ltd
874,B0-5C-E5,Nokia Corporation
875,CC-6B-F1,Sound Masking Inc.
876,94-AE-61,Alcatel Lucent
877,7C-A6-1D,"MHL, LLC"
878,5C-CE-AD,CDYNE Corporation
879,9C-A3-BA,SAKURA Internet Inc.
880,70-97-56,"Happyelectronics Co.,Ltd"
881,D4-20-6D,HTC Corporation
882,18-66-E3,"Veros Systems, Inc."
883,94-DE-0E,SmartOptics AS
884,A4-29-B7,bluesky
885,7C-6B-33,Tenyu Tech Co. Ltd.
886,CC-B8-F1,EAGLE KINGDOM TECHNOLOGIES LIMITED
887,DC-2E-6A,"HCT. Co., Ltd."
888,34-25-5D,"Shenzhen Loadcom Technology Co.,Ltd"
889,18-97-FF,TechFaith Wireless Technology Limited
890,8C-8E-76,taskit GmbH
891,B4-D8-DE,"iota Computing, Inc."
892,54-CD-A7,"Fujian Shenzhou Electronic Co.,Ltd"
893,10-00-FD,LaonPeople
894,60-35-53,Buwon Technology
895,B8-9B-C9,SMC Networks Inc
896,48-02-2A,B-Link Electronic Limited
897,48-A6-D2,"GJsun Optical Science and Tech Co.,Ltd."
898,18-6D-99,Adanis Inc.
899,D4-4B-5E,"TAIYO YUDEN CO., LTD."
900,B4-0C-25,Palo Alto Networks
901,40-BF-17,Digistar Telecom. SA
902,E4-AF-A1,HES-SO
903,58-92-0D,Kinetic Avionics Limited
904,84-D3-2A,IEEE 1905.1
905,F8-E7-B5,µTech Tecnologia LTDA
906,04-62-D7,ALSTOM HYDRO FRANCE
907,CC-C8-D7,CIAS Elettronica srl
908,64-AE-0C,"Cisco Systems, Inc"
909,A4-46-FA,AmTRAN Video Corporation
910,28-04-E0,FERMAX ELECTRONICA S.A.U.
911,FC-01-CD,FUNDACION TEKNIKER
912,88-E7-A6,iKnowledge Integration Corp.
913,98-E7-9A,"Foxconn(NanJing) Communication Co.,Ltd."
914,54-F5-B6,ORIENTAL PACIFIC INTERNATIONAL LIMITED
915,34-A5-5D,TECHNOSOFT INTERNATIONAL SRL
916,D0-C2-82,"Cisco Systems, Inc"
917,44-9C-B5,"Alcomp, Inc"
918,24-E6-BA,JSC Zavod im. Kozitsky
919,8C-8A-6E,"ESTUN AUTOMATION TECHNOLOY CO., LTD"
920,E0-ED-1A,"vastriver Technology Co., Ltd"
921,68-5E-6B,"PowerRay Co., Ltd."
922,4C-32-D9,M Rutty Holdings Pty. Ltd.
923,60-3F-C5,"COX CO., LTD"
924,18-2B-05,8D Technologies
925,54-A9-D4,Minibar Systems
926,08-A1-2B,"ShenZhen EZL Technology Co., Ltd"
927,94-31-9B,Alphatronics BV
928,08-FC-52,OpenXS BV
929,20-5B-5E,"Shenzhen Wonhe Technology Co., Ltd"
930,3C-C9-9E,"Huiyang Technology Co., Ltd"
931,C8-A1-BA,Neul Ltd
932,AC-02-EF,Comsis
933,C4-3A-9F,Siconix Inc.
934,04-18-B6,Private
935,D4-02-4A,Delphian Systems LLC
936,84-24-8D,Zebra Technologies Inc
937,24-EC-99,ASKEY COMPUTER CORP
938,B8-62-1F,"Cisco Systems, Inc"
939,B4-5C-A4,Thing-talk Wireless Communication Technologies Corporation Limited
940,AC-8A-CD,"ROGER D.Wensker, G.Wensker sp.j."
941,98-42-46,"SOL INDUSTRY PTE., LTD"
942,28-A5-74,Miller Electric Mfg. Co.
943,38-26-CD,ANDTEK
944,C4-36-DA,Rusteletech Ltd.
945,00-FC-70,"Intrepid Control Systems, Inc."
946,D0-AF-B6,"Linktop Technology Co., LTD"
947,44-4F-5E,"Pan Studios Co.,Ltd."
948,0C-39-56,Observator instruments
949,A4-99-81,"FuJian Elite Power Tech CO.,LTD."
950,B8-3A-7B,Worldplay (Canada) Inc.
951,78-3F-15,EasySYNC Ltd.
952,88-B1-68,Delta Control GmbH
953,20-B3-99,Enterasys
954,18-B7-9E,Invoxia
955,14-74-11,RIM
956,5C-56-ED,3pleplay Electronics Private Limited
957,08-38-A5,Funkwerk plettac electronic GmbH
958,BC-CD-45,VOISMART
959,78-02-8F,"Adaptive Spectrum and Signal Alignment (ASSIA), Inc."
960,D4-A4-25,"SMAX Technology Co., Ltd."
961,98-F8-DB,Marini Impianti Industriali s.r.l.
962,14-07-08,Private
963,24-C9-DE,Genoray
964,60-54-64,Eyedro Green Solutions Inc.
965,54-05-5F,Alcatel Lucent
966,40-55-39,"Cisco Systems, Inc"
967,B8-BE-BF,"Cisco Systems, Inc"
968,38-FE-C5,Ellips B.V.
969,24-C8-6E,Chaney Instrument Co.
970,D4-D8-98,"Korea CNO Tech Co., Ltd"
971,50-70-E5,He Shan World Fair Electronics Technology Limited
972,28-EE-2C,Frontline Test Equipment
973,80-22-75,Beijing Beny Wave Technology Co Ltd
974,BC-81-99,"BASIC Co.,Ltd."
975,24-47-0E,PentronicAB
976,A4-DB-2E,Kingspan Environmental Ltd
977,F4-4E-FD,"Actions Semiconductor Co.,Ltd.(Cayman Islands)"
978,34-BC-A6,"Beijing Ding Qing Technology, Ltd."
979,D4-C1-FC,Nokia Corporation
980,48-DC-FB,Nokia Corporation
981,68-84-70,"eSSys Co.,Ltd"
982,F0-8B-FE,"COSTEL.,CO.LTD"
983,54-35-DF,Symeo GmbH
984,F4-3D-80,FAG Industrial Services GmbH
985,D4-F0-B4,Napco Security Technologies
986,40-B3-FC,Logital Co. Limited 
987,D0-5F-CE,Hitachi Data Systems
988,8C-82-A8,"Insigma Technology Co.,Ltd"
989,3C-27-63,SLE quality engineering GmbH & Co. KG
990,A4-4B-15,Sun Cupid Technology (HK) LTD
991,50-8A-CB,"SHENZHEN MAXMADE TECHNOLOGY CO., LTD."
992,70-32-D5,Athena Wireless Communications Inc
993,7C-F0-BA,Linkwell Telesystems Pvt Ltd
994,CC-C6-2B,Tri-Systems Corporation
995,AC-F9-7E,ELESYS INC.
996,4C-73-67,Genius Bytes Software Solutions GmbH
997,DC-2B-66,InfoBLOCK S.A. de C.V.
998,14-F0-C5,Xtremio Ltd.
999,C0-27-B9,"Beijing National Railway Research & Design Institute  of Signal & Communication Co., Ltd."
1000,70-A4-1C,Advanced Wireless Dynamics S.L.
1001,28-51-32,"Shenzhen Prayfly Technology Co.,Ltd"
1002,4C-3B-74,"VOGTEC(H.K.) Co., Ltd"
1003,50-97-72,Westinghouse Digital
1004,D8-5D-84,CAx soft GmbH
1005,78-A6-83,Precidata
1006,BC-67-84,Environics Oy
1007,B4-E0-CD,"Fusion-io, Inc"
1008,50-AF-73,"Shenzhen Bitland Information Technology Co., Ltd."
1009,48-8E-42,DIGALOG GmbH
1010,28-60-46,"Lantech Communications Global, Inc."
1011,A4-24-B3,FlatFrog Laboratories AB
1012,A4-85-6B,Q Electronics Ltd
1013,84-EA-99,Vieworks
1014,DC-CB-A8,Explora Technologies Inc
1015,58-EE-CE,Icon Time Systems
1016,A4-1B-C0,Fastec Imaging Corporation
1017,E0-1F-0A,Xslent Energy Technologies. LLC
1018,F4-03-21,BeNeXt B.V.
1019,00-B0-33,OAO Izhevskiy radiozavod
1020,70-7E-DE,NASTEC LTD.
1021,CC-BE-71,OptiLogix BV
1022,7C-DD-90,"Shenzhen Ogemray Technology Co., Ltd."
1023,C0-7E-40,"SHENZHEN XDK COMMUNICATION EQUIPMENT CO.,LTD"
1024,E4-4F-29,MA Lighting Technology GmbH
1025,6C-AB-4D,Digital Payment Technologies
1026,60-DA-23,"Estech Co.,Ltd"
1027,28-F3-58,2C - Trifonov & Co
1028,30-4C-7E,"Panasonic Electric Works Automation Controls Techno Co.,Ltd."
1029,64-D1-A3,Sitecom Europe BV
1030,38-31-AC,WEG
1031,2C-7E-CF,Onzo Ltd
1032,10-E3-C7,Seohwa Telecom
1033,E8-40-40,"Cisco Systems, Inc"
1034,0C-81-12,Private
1035,7C-7D-41,"Jinmuyu Electronics Co., Ltd."
1036,4C-14-80,"NOREGON SYSTEMS, INC"
1037,60-F6-73,TERUMO CORPORATION
1038,E4-8A-D5,"RF WINDOW CO., LTD."
1039,24-F0-FF,"GHT Co., Ltd."
1040,4C-07-C9,"COMPUTER OFFICE Co.,Ltd."
1041,40-F4-EC,"Cisco Systems, Inc"
1042,28-72-F0,ATHENA
1043,9C-80-7D,SYSCABLE Korea Inc.
1044,18-0B-52,Nanotron Technologies GmbH
1045,64-DE-1C,Kingnetic Pte Ltd
1046,54-04-96,Gigawave LTD
1047,C8-C1-26,ZPM Industria e Comercio Ltda
1048,04-1D-10,Dream Ware Inc.
1049,88-DD-79,Voltaire
1050,44-68-AB,"JUIN COMPANY, LIMITED"
1051,90-2E-87,LabJack
1052,C8-20-8E,Storagedata
1053,00-B3-42,"MacroSAN Technologies Co., Ltd."
1054,4C-B9-C8,"CONET CO., LTD."
1055,04-74-A1,Aligera Equipamentos Digitais Ltda
1056,10-64-E2,ADFweb.com s.r.l.
1057,CC-34-D7,GEWISS S.P.A.
1058,B4-CF-DB,"Shenzhen Jiuzhou Electric Co.,LTD"
1059,C4-63-54,"U-Raku, Inc."
1060,20-FE-DB,M2M Solution S.A.S.
1061,40-5F-BE,RIM
1062,E0-5B-70,"Innovid, Co., Ltd."
1063,04-36-04,Gyeyoung I&T
1064,34-F9-68,"ATEK Products, LLC"
1065,D0-D0-FD,"Cisco Systems, Inc"
1066,70-64-17,ORBIS TECNOLOGIA ELECTRICA S.A.
1067,64-FC-8C,Zonar Systems
1068,28-ED-58,JAG Jakob AG
1069,98-73-C4,Sage Electronic Engineering LLC
1070,B8-79-7E,Secure Meters (UK) Limited
1071,20-05-E8,OOO InProMedia
1072,E0-D1-0A,Katoudenkikougyousyo co ltd
1073,1C-06-56,IDY Corporation
1074,C4-4B-44,Omniprint Inc.
1075,60-15-C7,IdaTech
1076,18-8E-D5,TP Vision Belgium N.V. - innovation site Brugge
1077,8C-E7-B3,Sonardyne International Ltd
1078,00-34-F1,"Radicom Research, Inc."
1079,A8-B0-AE,LEONI 
1080,60-89-3C,Thermo Fisher Scientific P.O.A.
1081,5C-17-D3,LGE 
1082,70-A1-91,"Trendsetter Medical, LLC"
1083,58-BC-27,"Cisco Systems, Inc"
1084,34-D2-C4,RENA GmbH Print Systeme
1085,E0-A6-70,Nokia Corporation
1086,E0-61-B2,"HANGZHOU ZENOINTEL TECHNOLOGY CO., LTD"
1087,44-91-DB,"Shanghai Huaqin Telecom Technology Co.,Ltd"
1088,14-D7-6E,"CONCH ELECTRONIC Co.,Ltd"
1089,CC-6B-98,Minetec Wireless Technologies
1090,C4-CD-45,"Beijing Boomsense Technology CO.,LTD."
1091,D0-BB-80,SHL Telemedicine International Ltd.
1092,1C-83-B0,Linked IP GmbH
1093,F0-65-DD,Primax Electronics Ltd.
1094,70-65-82,"Suzhou Hanming Technologies Co., Ltd."
1095,94-C7-AF,Raylios Technology
1096,68-54-F5,enLighted Inc
1097,00-8C-10,Black Box Corp.
1098,20-A2-E7,Lee-Dickens Ltd
1099,8C-DD-8D,Wifly-City System Inc.
1100,EC-98-C1,"Beijing Risbo Network Technology Co.,Ltd"
1101,EC-C3-8A,Accuenergy (CANADA) Inc
1102,D4-8F-AA,"Sogecam Industrial, S.A."
1103,38-A9-5F,Actifio Inc
1104,A0-DD-E5,SHARP Corporation
1105,94-A7-BC,"BodyMedia, Inc."
1106,6C-9B-02,Nokia Corporation
1107,C8-93-83,"Embedded Automation, Inc."
1108,D4-9E-6D,"Wuhan Zhongyuan Huadian Science & Technology Co.,"
1109,94-F7-20,"Tianjin Deviser Electronics Instrument Co., Ltd"
1110,EC-23-68,"IntelliVoice Co.,Ltd."
1111,04-DD-4C,Velocytech
1112,B4-C8-10,UMPI Elettronica
1113,38-58-0C,Panaccess Systems GmbH
1114,24-AF-54,NEXGEN Mediatech Inc.
1115,F0-F9-F7,IES GmbH & Co. KG
1116,CC-0C-DA,Miljovakt AS
1117,C0-12-42,Alpha Security Products
1118,90-50-7B,Advanced PANMOBIL Systems GmbH & Co. KG
1119,00-B5-D6,Omnibit Inc.
1120,F8-93-F3,VOLANS
1121,7C-3E-9D,PATECH
1122,4C-60-D5,airPointe of New Hampshire
1123,D4-52-97,"nSTREAMS Technologies, Inc."
1124,78-EC-22,"Shanghai Qihui Telecom Technology Co., LTD"
1125,F8-D7-56,Simm Tronic Limited 
1126,E0-87-B1,Nata-Info Ltd.
1127,A8-B1-D4,"Cisco Systems, Inc"
1128,4C-BA-A3,Bison Electronics Inc.
