Time,SrcIP,SrcPort,DstIP,DstPort,PacketSIZE,Session_id,vendor
2018-01-02 05:30:48,13.228.14.18,4950,192.168.0.85,56039,55,34225,Home_camera
2018-01-02 05:45:19,192.168.0.85,6622,13.228.14.18,1159,52,22138,Home_camera
2018-01-02 05:45:20,13.228.14.18,1159,192.168.0.85,6622,45,22138,Home_camera
2018-01-02 06:00:20,192.168.0.85,20472,13.228.14.18,1102,47,39371,Home_camera
2018-01-02 06:00:21,13.228.14.18,1102,192.168.0.85,20472,56,39371,Home_camera
2018-01-02 06:15:42,192.168.0.85,16415,13.228.14.18,4875,47,40665,Home_camera
2018-01-02 06:15:43,13.228.14.18,4875,192.168.0.85,16415,53,40665,Home_camera
2018-01-02 06:30:54,192.168.0.85,12498,13.228.14.18,400,47,26767,Home_camera
2018-01-02 06:30:55,13.228.14.18,400,192.168.0.85,12498,52,26767,Home_camera
2018-01-02 06:45:56,192.168.0.85,34234,13.228.14.18,2770,43,24668,Home_camera
2018-01-02 06:45:57,13.228.14.18,2770,192.168.0.85,34234,43,24668,Home_camera
2018-01-02 07:00:01,192.168.0.85,31950,13.228.14.18,2366,53,46476,Home_camera
2018-01-02 07:00:02,13.228.14.18,2366,192.168.0.85,31950,48,46476,Home_camera
2018-01-02 07:15:23,192.168.0.85,14850,13.228.14.18,2305,42,53423,Home_camera
2018-01-02 07:15:24,13.228.14.18,2305,192.168.0.85,14850,48,53423,Home_camera
2018-01-02 07:30:01,192.168.0.85,21612,13.228.14.18,1654,50,62972,Home_camera
2018-01-02 07:30:02,13.228.14.18,1654,192.168.0.85,21612,44,62972,Home_camera
2018-01-02 07:45:24,192.168.0.85,36482,13.228.14.18,1546,52,48998,Home_camera
2018-01-02 07:45:25,13.228.14.18,1546,192.168.0.85,36482,43,48998,Home_camera
2018-01-02 08:00:36,192.168.0.85,54182,13.228.14.18,2098,51,4535,Home_camera
2018-01-02 08:00:37,13.228.14.18,2098,192.168.0.85,54182,54,4535,Home_camera
2018-01-02 08:15:39,192.168.0.85,8987,13.228.14.18,3586,49,31555,Home_camera
2018-01-02 08:15:40,13.228.14.18,3586,192.168.0.85,8987,53,31555,Home_camera
2018-01-02 08:30:56,192.168.0.85,34711,13.228.14.18,2487,52,11273,Home_camera
2018-01-02 08:30:57,13.228.14.18,2487,192.168.0.85,34711,45,11273,Home_camera
2018-01-02 08:45:23,192.168.0.85,53511,13.228.14.18,1733,53,33117,Home_camera
2018-01-02 08:45:24,13.228.14.18,1733,192.168.0.85,53511,50,33117,Home_camera
2018-01-02 09:00:32,192.168.0.85,27675,13.228.14.18,1017,51,12835,Home_camera
2018-01-02 09:00:33,13.228.14.18,1017,192.168.0.85,27675,48,12835,Home_camera
2018-01-02 09:15:29,192.168.0.85,38836,13.228.14.18,2820,59,37978,Home_camera
2018-01-02 09:15:30,13.228.14.18,2820,192.168.0.85,38836,43,37978,Home_camera
2018-01-02 09:30:33,192.168.0.85,57607,13.228.14.18,1612,42,26796,Home_camera
2018-01-02 09:30:34,13.228.14.18,1612,192.168.0.85,57607,49,26796,Home_camera
2018-01-02 09:45:04,192.168.0.85,5656,13.228.14.18,3716,57,63258,Home_camera
2018-01-02 09:45:05,13.228.14.18,3716,192.168.0.85,5656,50,63258,Home_camera
2018-01-02 10:00:44,192.168.0.85,23793,13.228.14.18,2355,46,58343,Home_camera
2018-01-02 10:00:45,13.228.14.18,2355,192.168.0.85,23793,46,58343,Home_camera
2018-01-02 10:15:25,192.168.0.85,28143,13.228.14.18,4124,40,15200,Home_camera
2018-01-02 10:15:26,13.228.14.18,4124,192.168.0.85,28143,49,15200,Home_camera
2018-01-02 10:30:52,192.168.0.85,55515,13.228.14.18,3286,46,28035,Home_camera
2018-01-02 10:30:53,13.228.14.18,3286,192.168.0.85,55515,54,28035,Home_camera
2018-01-02 10:45:14,192.168.0.85,38164,13.228.14.18,3276,52,12274,Home_camera
2018-01-02 10:45:15,13.228.14.18,3276,192.168.0.85,38164,43,12274,Home_camera
2018-01-02 11:00:40,192.168.0.85,5936,13.228.14.18,1833,46,4012,Home_camera
2018-01-02 11:00:41,13.228.14.18,1833,192.168.0.85,5936,46,4012,Home_camera
2018-01-02 11:15:02,192.168.0.85,36542,13.228.14.18,2037,53,45508,Home_camera
2018-01-02 11:15:03,13.228.14.18,2037,192.168.0.85,36542,48,45508,Home_camera
2018-01-02 11:30:24,192.168.0.85,22349,13.228.14.18,1654,53,34871,Home_camera
2018-01-02 11:30:25,13.228.14.18,1654,192.168.0.85,22349,52,34871,Home_camera
2018-01-02 11:45:41,192.168.0.85,52537,13.228.14.18,1955,51,2987,Home_camera
2018-01-02 11:45:42,13.228.14.18,1955,192.168.0.85,52537,48,2987,Home_camera
2018-01-02 12:00:07,192.168.0.85,12640,13.228.14.18,4476,51,51611,Home_camera
2018-01-02 12:00:08,13.228.14.18,4476,192.168.0.85,12640,56,51611,Home_camera
2018-01-02 12:15:50,192.168.0.85,61548,13.228.14.18,3707,56,44316,Home_camera
2018-01-02 12:15:51,13.228.14.18,3707,192.168.0.85,61548,54,44316,Home_camera
2018-01-02 12:30:40,192.168.0.85,20710,13.228.14.18,2286,51,38634,Home_camera
2018-01-02 12:30:41,13.228.14.18,2286,192.168.0.85,20710,53,38634,Home_camera
2018-01-02 12:45:03,192.168.0.85,64295,13.228.14.18,3072,49,11830,Home_camera
2018-01-02 12:45:04,13.228.14.18,3072,192.168.0.85,64295,54,11830,Home_camera
2018-01-02 13:00:12,192.168.0.85,59403,13.228.14.18,94,51,29857,Home_camera
2018-01-02 13:00:13,13.228.14.18,94,192.168.0.85,59403,48,29857,Home_camera
2018-01-02 13:15:39,192.168.0.85,27977,13.228.14.18,2970,55,17857,Home_camera
2018-01-02 13:15:40,13.228.14.18,2970,192.168.0.85,27977,53,17857,Home_camera
2018-01-02 13:30:58,192.168.0.85,64100,13.228.14.18,2588,47,62295,Home_camera
2018-01-02 13:30:59,13.228.14.18,2588,192.168.0.85,64100,49,62295,Home_camera
2018-01-02 13:45:05,192.168.0.85,12985,13.228.14.18,1993,52,35139,Home_camera
2018-01-02 13:45:06,13.228.14.18,1993,192.168.0.85,12985,46,35139,Home_camera
2018-01-02 14:00:32,192.168.0.85,57110,13.228.14.18,2754,56,24204,Home_camera
2018-01-02 14:00:33,13.228.14.18,2754,192.168.0.85,57110,46,24204,Home_camera
2018-01-02 14:15:36,192.168.0.85,35947,13.228.14.18,284,49,27599,Home_camera
2018-01-02 14:15:37,13.228.14.18,284,192.168.0.85,35947,50,27599,Home_camera
2018-01-02 14:15:38,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:39,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:40,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:41,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:42,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:43,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:44,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:45,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:46,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:47,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:48,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:15:49,13.228.14.18,284,192.168.0.85,35947,736,27599,Home_camera
2018-01-02 14:30:49,192.168.0.85,63142,13.228.14.18,1852,58,55761,Home_camera
2018-01-02 14:30:50,13.228.14.18,1852,192.168.0.85,63142,51,55761,Home_camera
2018-01-02 14:45:38,192.168.0.85,55623,13.228.14.18,3244,47,20504,Home_camera
2018-01-02 14:45:39,13.228.14.18,3244,192.168.0.85,55623,45,20504,Home_camera
2018-01-02 15:00:18,192.168.0.85,11624,13.228.14.18,3001,52,24687,Home_camera
2018-01-02 15:00:19,13.228.14.18,3001,192.168.0.85,11624,48,24687,Home_camera
2018-01-02 15:01:57,132.214.243.30,9010,192.168.0.85,57066,45,51347,Home_camera
2018-01-02 15:01:58,192.168.0.85,57066,132.214.243.30,9010,53,51347,Home_camera
2018-01-02 15:01:59,132.214.243.30,9010,192.168.0.85,57066,126,51347,Home_camera
2018-01-02 15:02:00,132.214.243.30,9010,192.168.0.85,57066,126,51347,Home_camera
2018-01-02 15:02:01,192.168.0.85,57066,132.214.243.30,9010,254,51347,Home_camera
2018-01-02 15:02:02,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:03,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:04,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:05,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:06,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:07,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:08,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:09,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:10,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:02:11,192.168.0.85,40552,152.12.213.114,9020,501,51347,Home_camera
2018-01-02 15:14:02,132.214.243.30,9010,192.168.0.85,57066,45,26028,Home_camera
2018-01-02 15:14:03,192.168.0.85,57066,132.214.243.30,9010,53,26028,Home_camera
2018-01-02 15:14:04,132.214.243.30,9010,192.168.0.85,57066,126,26028,Home_camera
2018-01-02 15:14:05,132.214.243.30,9010,192.168.0.85,57066,126,26028,Home_camera
2018-01-02 15:14:06,192.168.0.85,57066,132.214.243.30,9010,254,26028,Home_camera
2018-01-02 15:14:07,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:08,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:09,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:10,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:11,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:12,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:13,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:14,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:15,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:14:16,192.168.0.85,40552,152.12.213.114,9020,501,26028,Home_camera
2018-01-02 15:15:16,192.168.0.85,26089,13.228.14.18,61,50,39673,Home_camera
2018-01-02 15:15:17,13.228.14.18,61,192.168.0.85,26089,52,39673,Home_camera
2018-01-02 15:30:04,192.168.0.85,45044,13.228.14.18,761,49,31459,Home_camera
2018-01-02 15:30:05,13.228.14.18,761,192.168.0.85,45044,52,31459,Home_camera
2018-01-02 15:45:16,192.168.0.85,20938,13.228.14.18,2656,47,56645,Home_camera
2018-01-02 15:45:17,13.228.14.18,2656,192.168.0.85,20938,49,56645,Home_camera
2018-01-02 16:00:19,192.168.0.85,25455,13.228.14.18,2100,49,17494,Home_camera
2018-01-02 16:00:20,13.228.14.18,2100,192.168.0.85,25455,48,17494,Home_camera
2018-01-02 16:15:02,192.168.0.85,54897,13.228.14.18,2710,48,48096,Home_camera
2018-01-02 16:15:03,13.228.14.18,2710,192.168.0.85,54897,49,48096,Home_camera
2018-01-02 16:30:37,192.168.0.85,53550,13.228.14.18,577,56,10729,Home_camera
2018-01-02 16:30:38,13.228.14.18,577,192.168.0.85,53550,47,10729,Home_camera
2018-01-02 16:45:14,192.168.0.85,10873,13.228.14.18,4650,41,47782,Home_camera
2018-01-02 16:45:15,13.228.14.18,4650,192.168.0.85,10873,60,47782,Home_camera
2018-01-02 16:59:54,132.214.243.30,9010,192.168.0.85,57066,45,62881,Home_camera
2018-01-02 16:59:55,192.168.0.85,57066,132.214.243.30,9010,53,62881,Home_camera
2018-01-02 16:59:56,132.214.243.30,9010,192.168.0.85,57066,126,62881,Home_camera
2018-01-02 16:59:57,132.214.243.30,9010,192.168.0.85,57066,126,62881,Home_camera
2018-01-02 16:59:58,192.168.0.85,57066,132.214.243.30,9010,254,62881,Home_camera
2018-01-02 16:59:59,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:00,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:01,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:02,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:03,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:04,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:05,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:06,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:07,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:08,192.168.0.85,40552,152.12.213.114,9020,501,62881,Home_camera
2018-01-02 17:00:30,192.168.0.85,23623,13.228.14.18,2836,46,1637,Home_camera
2018-01-02 17:00:31,13.228.14.18,2836,192.168.0.85,23623,51,1637,Home_camera
2018-01-02 17:13:29,132.214.243.30,9010,192.168.0.85,57066,45,19676,Home_camera
2018-01-02 17:13:30,192.168.0.85,57066,132.214.243.30,9010,53,19676,Home_camera
2018-01-02 17:13:31,132.214.243.30,9010,192.168.0.85,57066,126,19676,Home_camera
2018-01-02 17:13:32,132.214.243.30,9010,192.168.0.85,57066,126,19676,Home_camera
2018-01-02 17:13:33,192.168.0.85,57066,132.214.243.30,9010,254,19676,Home_camera
2018-01-02 17:13:34,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:35,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:36,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:37,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:38,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:39,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:40,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:41,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:42,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:13:43,192.168.0.85,40552,152.12.213.114,9020,501,19676,Home_camera
2018-01-02 17:15:40,192.168.0.85,40609,13.228.14.18,2129,50,16312,Home_camera
2018-01-02 17:15:41,13.228.14.18,2129,192.168.0.85,40609,48,16312,Home_camera
2018-01-02 17:30:11,192.168.0.85,48017,13.228.14.18,2735,43,55743,Home_camera
2018-01-02 17:30:12,13.228.14.18,2735,192.168.0.85,48017,48,55743,Home_camera
2018-01-02 17:45:30,192.168.0.85,8400,13.228.14.18,1779,47,39275,Home_camera
2018-01-02 17:45:31,13.228.14.18,1779,192.168.0.85,8400,48,39275,Home_camera
2018-01-02 18:00:09,192.168.0.85,38015,13.228.14.18,956,47,58378,Home_camera
2018-01-02 18:00:10,13.228.14.18,956,192.168.0.85,38015,55,58378,Home_camera
2018-01-02 18:15:15,192.168.0.85,3224,13.228.14.18,3514,50,5776,Home_camera
2018-01-02 18:15:16,13.228.14.18,3514,192.168.0.85,3224,50,5776,Home_camera
2018-01-02 18:30:34,192.168.0.85,9106,13.228.14.18,695,60,25507,Home_camera
2018-01-02 18:30:35,13.228.14.18,695,192.168.0.85,9106,52,25507,Home_camera
2018-01-02 18:45:59,192.168.0.85,6771,13.228.14.18,986,53,39579,Home_camera
2018-01-02 18:46:00,13.228.14.18,986,192.168.0.85,6771,44,39579,Home_camera
2018-01-02 19:00:10,192.168.0.85,9354,13.228.14.18,3218,54,11757,Home_camera
2018-01-02 19:00:11,13.228.14.18,3218,192.168.0.85,9354,47,11757,Home_camera
2018-01-02 19:15:27,192.168.0.85,54612,13.228.14.18,2269,49,6726,Home_camera
2018-01-02 19:15:28,13.228.14.18,2269,192.168.0.85,54612,48,6726,Home_camera
2018-01-02 19:30:43,192.168.0.85,26152,13.228.14.18,2474,45,2327,Home_camera
2018-01-02 19:30:44,13.228.14.18,2474,192.168.0.85,26152,53,2327,Home_camera
2018-01-02 19:45:44,192.168.0.85,47932,13.228.14.18,540,46,49143,Home_camera
2018-01-02 19:45:45,13.228.14.18,540,192.168.0.85,47932,55,49143,Home_camera
2018-01-02 20:00:07,192.168.0.85,36927,13.228.14.18,507,46,16999,Home_camera
2018-01-02 20:00:08,13.228.14.18,507,192.168.0.85,36927,45,16999,Home_camera
2018-01-02 20:15:37,192.168.0.85,22902,13.228.14.18,3825,53,26048,Home_camera
2018-01-02 20:15:38,13.228.14.18,3825,192.168.0.85,22902,58,26048,Home_camera
2018-01-02 20:30:11,192.168.0.85,40459,13.228.14.18,722,50,64116,Home_camera
2018-01-02 20:30:12,13.228.14.18,722,192.168.0.85,40459,45,64116,Home_camera
2018-01-02 20:45:09,192.168.0.85,63742,13.228.14.18,1187,47,33031,Home_camera
2018-01-02 20:45:10,13.228.14.18,1187,192.168.0.85,63742,53,33031,Home_camera
2018-01-02 21:00:38,192.168.0.85,16607,13.228.14.18,3875,52,47165,Home_camera
2018-01-02 21:00:39,13.228.14.18,3875,192.168.0.85,16607,57,47165,Home_camera
2018-01-02 21:15:16,192.168.0.85,53879,13.228.14.18,490,45,59054,Home_camera
2018-01-02 21:15:17,13.228.14.18,490,192.168.0.85,53879,45,59054,Home_camera
2018-01-02 21:30:39,192.168.0.85,53314,13.228.14.18,1254,50,61966,Home_camera
2018-01-02 21:30:40,13.228.14.18,1254,192.168.0.85,53314,51,61966,Home_camera
2018-01-02 21:45:07,192.168.0.85,27758,13.228.14.18,687,47,55717,Home_camera
2018-01-02 21:45:08,13.228.14.18,687,192.168.0.85,27758,53,55717,Home_camera
2018-01-02 22:00:01,192.168.0.85,43334,13.228.14.18,956,46,13532,Home_camera
2018-01-02 22:00:02,13.228.14.18,956,192.168.0.85,43334,41,13532,Home_camera
2018-01-02 22:15:15,192.168.0.85,11926,13.228.14.18,2476,56,57689,Home_camera
2018-01-02 22:15:16,13.228.14.18,2476,192.168.0.85,11926,47,57689,Home_camera
2018-01-02 22:30:27,192.168.0.85,19838,13.228.14.18,3006,51,9663,Home_camera
2018-01-02 22:30:28,13.228.14.18,3006,192.168.0.85,19838,47,9663,Home_camera
2018-01-02 22:45:04,192.168.0.85,9852,13.228.14.18,1254,46,60694,Home_camera
2018-01-02 22:45:05,13.228.14.18,1254,192.168.0.85,9852,51,60694,Home_camera
2018-01-02 23:00:05,192.168.0.85,60159,13.228.14.18,3817,55,48783,Home_camera
2018-01-02 23:00:06,13.228.14.18,3817,192.168.0.85,60159,53,48783,Home_camera
2018-01-02 23:15:24,192.168.0.85,59516,13.228.14.18,4799,53,62579,Home_camera
2018-01-02 23:15:25,13.228.14.18,4799,192.168.0.85,59516,55,62579,Home_camera
2018-01-02 23:30:06,192.168.0.85,62954,13.228.14.18,1233,47,11875,Home_camera
2018-01-02 23:30:07,13.228.14.18,1233,192.168.0.85,62954,51,11875,Home_camera
2018-01-02 23:45:58,192.168.0.85,33188,13.228.14.18,295,51,27678,Home_camera
2018-01-02 23:45:59,13.228.14.18,295,192.168.0.85,33188,51,27678,Home_camera
2018-01-02 23:46:00,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:01,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:02,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:03,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:04,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:05,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:06,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:07,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:08,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:09,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:10,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-02 23:46:11,13.228.14.18,295,192.168.0.85,33188,916,27678,Home_camera
2018-01-03 00:00:14,192.168.0.85,22146,13.228.14.18,575,48,26988,Home_camera
2018-01-03 00:00:15,13.228.14.18,575,192.168.0.85,22146,56,26988,Home_camera
2018-01-03 00:15:48,192.168.0.85,6965,13.228.14.18,90,42,3748,Home_camera
2018-01-03 00:15:49,13.228.14.18,90,192.168.0.85,6965,38,3748,Home_camera
2018-01-03 00:30:45,192.168.0.85,37482,13.228.14.18,1183,48,49849,Home_camera
2018-01-03 00:30:46,13.228.14.18,1183,192.168.0.85,37482,52,49849,Home_camera
2018-01-03 00:45:34,192.168.0.85,34939,13.228.14.18,542,46,48412,Home_camera
2018-01-03 00:45:35,13.228.14.18,542,192.168.0.85,34939,55,48412,Home_camera
2018-01-03 01:00:32,192.168.0.85,59479,13.228.14.18,2772,51,20468,Home_camera
2018-01-03 01:00:33,13.228.14.18,2772,192.168.0.85,59479,45,20468,Home_camera
2018-01-03 01:15:55,192.168.0.85,44873,13.228.14.18,1989,47,4485,Home_camera
2018-01-03 01:15:56,13.228.14.18,1989,192.168.0.85,44873,47,4485,Home_camera
2018-01-03 01:30:30,192.168.0.85,6656,13.228.14.18,3922,48,28816,Home_camera
2018-01-03 01:30:31,13.228.14.18,3922,192.168.0.85,6656,52,28816,Home_camera
2018-01-03 01:45:24,192.168.0.85,63098,13.228.14.18,431,52,37801,Home_camera
2018-01-03 01:45:25,13.228.14.18,431,192.168.0.85,63098,50,37801,Home_camera
2018-01-03 02:00:01,192.168.0.85,15293,13.228.14.18,1529,51,33295,Home_camera
2018-01-03 02:00:02,13.228.14.18,1529,192.168.0.85,15293,53,33295,Home_camera
2018-01-03 02:15:18,192.168.0.85,57060,13.228.14.18,4483,50,23945,Home_camera
2018-01-03 02:15:19,13.228.14.18,4483,192.168.0.85,57060,49,23945,Home_camera
2018-01-03 02:30:21,192.168.0.85,59421,13.228.14.18,1662,49,52417,Home_camera
2018-01-03 02:30:22,13.228.14.18,1662,192.168.0.85,59421,51,52417,Home_camera
2018-01-03 02:45:53,192.168.0.85,4831,13.228.14.18,3525,48,17160,Home_camera
2018-01-03 02:45:54,13.228.14.18,3525,192.168.0.85,4831,51,17160,Home_camera
2018-01-03 03:00:52,192.168.0.85,58991,13.228.14.18,2158,49,16303,Home_camera
2018-01-03 03:00:53,13.228.14.18,2158,192.168.0.85,58991,53,16303,Home_camera
2018-01-03 03:15:46,192.168.0.85,10252,13.228.14.18,292,53,29019,Home_camera
2018-01-03 03:15:47,13.228.14.18,292,192.168.0.85,10252,48,29019,Home_camera
2018-01-03 03:30:32,192.168.0.85,9000,13.228.14.18,3209,45,52662,Home_camera
2018-01-03 03:30:33,13.228.14.18,3209,192.168.0.85,9000,46,52662,Home_camera
2018-01-03 03:45:41,192.168.0.85,34435,13.228.14.18,4653,53,40108,Home_camera
2018-01-03 03:45:42,13.228.14.18,4653,192.168.0.85,34435,44,40108,Home_camera
2018-01-03 04:00:41,192.168.0.85,42194,13.228.14.18,3467,37,1440,Home_camera
2018-01-03 04:00:42,13.228.14.18,3467,192.168.0.85,42194,51,1440,Home_camera
2018-01-03 04:15:16,192.168.0.85,22747,13.228.14.18,3625,46,9890,Home_camera
2018-01-03 04:15:17,13.228.14.18,3625,192.168.0.85,22747,44,9890,Home_camera
2018-01-03 04:30:29,192.168.0.85,49811,13.228.14.18,1010,51,63209,Home_camera
2018-01-03 04:30:30,13.228.14.18,1010,192.168.0.85,49811,55,63209,Home_camera
2018-01-03 04:45:15,192.168.0.85,25447,13.228.14.18,1310,51,58865,Home_camera
2018-01-03 04:45:16,13.228.14.18,1310,192.168.0.85,25447,43,58865,Home_camera
2018-01-03 05:00:19,192.168.0.85,22428,13.228.14.18,4816,51,27889,Home_camera
2018-01-03 05:00:20,13.228.14.18,4816,192.168.0.85,22428,47,27889,Home_camera
